"name","region","sub_region_1","date","value"
"hospitalizations","NL","Central Health Authority","2022-03-15",8
"hospitalizations","NL","Eastern Health Authority","2022-03-15",12
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-15",2
"hospitalizations","NL","Western Health Authority","2022-03-15",5
"hospitalizations","NL","Central Health Authority","2022-03-16",7
"hospitalizations","NL","Eastern Health Authority","2022-03-16",12
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-16",3
"hospitalizations","NL","Western Health Authority","2022-03-16",5
"hospitalizations","NL","Central Health Authority","2022-03-17",7
"hospitalizations","NL","Eastern Health Authority","2022-03-17",12
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-17",3
"hospitalizations","NL","Western Health Authority","2022-03-17",5
"hospitalizations","NL","Central Health Authority","2022-03-18",8
"hospitalizations","NL","Eastern Health Authority","2022-03-18",12
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-18",2
"hospitalizations","NL","Western Health Authority","2022-03-18",5
"hospitalizations","NL","Central Health Authority","2022-03-19",8
"hospitalizations","NL","Eastern Health Authority","2022-03-19",12
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-19",2
"hospitalizations","NL","Western Health Authority","2022-03-19",5
"hospitalizations","NL","Central Health Authority","2022-03-20",8
"hospitalizations","NL","Eastern Health Authority","2022-03-20",12
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-20",2
"hospitalizations","NL","Western Health Authority","2022-03-20",5
"hospitalizations","NL","Central Health Authority","2022-03-21",7
"hospitalizations","NL","Eastern Health Authority","2022-03-21",18
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-21",2
"hospitalizations","NL","Western Health Authority","2022-03-21",4
"hospitalizations","NL","Central Health Authority","2022-03-22",7
"hospitalizations","NL","Eastern Health Authority","2022-03-22",18
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-22",2
"hospitalizations","NL","Western Health Authority","2022-03-22",4
"hospitalizations","NL","Central Health Authority","2022-03-23",3
"hospitalizations","NL","Eastern Health Authority","2022-03-23",16
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-23",2
"hospitalizations","NL","Western Health Authority","2022-03-23",8
"hospitalizations","NL","Central Health Authority","2022-03-24",3
"hospitalizations","NL","Eastern Health Authority","2022-03-24",16
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-24",2
"hospitalizations","NL","Western Health Authority","2022-03-24",8
"hospitalizations","NL","Central Health Authority","2022-03-25",4
"hospitalizations","NL","Eastern Health Authority","2022-03-25",18
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-25",2
"hospitalizations","NL","Western Health Authority","2022-03-25",9
"hospitalizations","NL","Central Health Authority","2022-03-26",4
"hospitalizations","NL","Eastern Health Authority","2022-03-26",18
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-26",2
"hospitalizations","NL","Western Health Authority","2022-03-26",9
"hospitalizations","NL","Central Health Authority","2022-03-27",4
"hospitalizations","NL","Eastern Health Authority","2022-03-27",18
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-27",2
"hospitalizations","NL","Western Health Authority","2022-03-27",9
"hospitalizations","NL","Central Health Authority","2022-03-28",6
"hospitalizations","NL","Eastern Health Authority","2022-03-28",21
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-28",2
"hospitalizations","NL","Western Health Authority","2022-03-28",11
"hospitalizations","NL","Central Health Authority","2022-03-29",6
"hospitalizations","NL","Eastern Health Authority","2022-03-29",21
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-29",2
"hospitalizations","NL","Western Health Authority","2022-03-29",11
"hospitalizations","NL","Central Health Authority","2022-03-30",7
"hospitalizations","NL","Eastern Health Authority","2022-03-30",21
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-30",2
"hospitalizations","NL","Western Health Authority","2022-03-30",10
"hospitalizations","NL","Central Health Authority","2022-03-31",7
"hospitalizations","NL","Eastern Health Authority","2022-03-31",21
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-03-31",2
"hospitalizations","NL","Western Health Authority","2022-03-31",10
"hospitalizations","NL","Central Health Authority","2022-04-01",7
"hospitalizations","NL","Eastern Health Authority","2022-04-01",20
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-01",2
"hospitalizations","NL","Western Health Authority","2022-04-01",9
"hospitalizations","NL","Central Health Authority","2022-04-02",7
"hospitalizations","NL","Eastern Health Authority","2022-04-02",20
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-02",2
"hospitalizations","NL","Western Health Authority","2022-04-02",9
"hospitalizations","NL","Central Health Authority","2022-04-03",7
"hospitalizations","NL","Eastern Health Authority","2022-04-03",20
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-03",2
"hospitalizations","NL","Western Health Authority","2022-04-03",9
"hospitalizations","NL","Central Health Authority","2022-04-04",7
"hospitalizations","NL","Eastern Health Authority","2022-04-04",25
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-04",2
"hospitalizations","NL","Western Health Authority","2022-04-04",9
"hospitalizations","NL","Central Health Authority","2022-04-05",7
"hospitalizations","NL","Eastern Health Authority","2022-04-05",25
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-05",2
"hospitalizations","NL","Western Health Authority","2022-04-05",9
"hospitalizations","NL","Central Health Authority","2022-04-06",8
"hospitalizations","NL","Eastern Health Authority","2022-04-06",22
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-06",7
"hospitalizations","NL","Western Health Authority","2022-04-06",10
"hospitalizations","NL","Central Health Authority","2022-04-07",8
"hospitalizations","NL","Eastern Health Authority","2022-04-07",22
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-07",7
"hospitalizations","NL","Western Health Authority","2022-04-07",10
"hospitalizations","NL","Central Health Authority","2022-04-08",8
"hospitalizations","NL","Eastern Health Authority","2022-04-08",23
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-08",5
"hospitalizations","NL","Western Health Authority","2022-04-08",5
"hospitalizations","NL","Central Health Authority","2022-04-09",8
"hospitalizations","NL","Eastern Health Authority","2022-04-09",23
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-09",5
"hospitalizations","NL","Western Health Authority","2022-04-09",5
"hospitalizations","NL","Central Health Authority","2022-04-10",8
"hospitalizations","NL","Eastern Health Authority","2022-04-10",23
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-10",5
"hospitalizations","NL","Western Health Authority","2022-04-10",5
"hospitalizations","NL","Central Health Authority","2022-04-11",5
"hospitalizations","NL","Eastern Health Authority","2022-04-11",20
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-11",4
"hospitalizations","NL","Western Health Authority","2022-04-11",6
"hospitalizations","NL","Central Health Authority","2022-04-12",5
"hospitalizations","NL","Eastern Health Authority","2022-04-12",20
"hospitalizations","NL","Labrador-Grenfell Health Authority","2022-04-12",4
"hospitalizations","NL","Western Health Authority","2022-04-12",6
