"name","region","sub_region_1","date","value"
"cases","NL","Central Regional Health Authority","2021-03-16",45
"cases","NL","Eastern Regional Health Authority","2021-03-16",921
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-16",9
"cases","NL","Western Regional Health Authority","2021-03-16",38
"cases","NL","Central Regional Health Authority","2021-03-17",45
"cases","NL","Eastern Regional Health Authority","2021-03-17",921
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-17",9
"cases","NL","Western Regional Health Authority","2021-03-17",38
"cases","NL","Central Regional Health Authority","2021-03-18",45
"cases","NL","Eastern Regional Health Authority","2021-03-18",922
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-18",9
"cases","NL","Western Regional Health Authority","2021-03-18",38
"cases","NL","Central Regional Health Authority","2021-03-19",45
"cases","NL","Eastern Regional Health Authority","2021-03-19",922
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-19",9
"cases","NL","Western Regional Health Authority","2021-03-19",38
"cases","NL","Central Regional Health Authority","2021-03-20",45
"cases","NL","Eastern Regional Health Authority","2021-03-20",922
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-20",9
"cases","NL","Western Regional Health Authority","2021-03-20",38
"cases","NL","Central Regional Health Authority","2021-03-21",45
"cases","NL","Eastern Regional Health Authority","2021-03-21",922
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-21",9
"cases","NL","Western Regional Health Authority","2021-03-21",38
"cases","NL","Central Regional Health Authority","2021-03-22",45
"cases","NL","Eastern Regional Health Authority","2021-03-22",922
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-22",9
"cases","NL","Western Regional Health Authority","2021-03-22",38
"cases","NL","Central Regional Health Authority","2021-03-23",45
"cases","NL","Eastern Regional Health Authority","2021-03-23",922
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-23",9
"cases","NL","Western Regional Health Authority","2021-03-23",38
"cases","NL","Central Regional Health Authority","2021-03-24",45
"cases","NL","Eastern Regional Health Authority","2021-03-24",923
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-24",9
"cases","NL","Western Regional Health Authority","2021-03-24",38
"cases","NL","Central Regional Health Authority","2021-03-25",45
"cases","NL","Eastern Regional Health Authority","2021-03-25",923
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-25",9
"cases","NL","Western Regional Health Authority","2021-03-25",38
"cases","NL","Central Regional Health Authority","2021-03-26",45
"cases","NL","Eastern Regional Health Authority","2021-03-26",923
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-26",9
"cases","NL","Western Regional Health Authority","2021-03-26",38
"cases","NL","Central Regional Health Authority","2021-03-27",45
"cases","NL","Eastern Regional Health Authority","2021-03-27",923
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-27",9
"cases","NL","Western Regional Health Authority","2021-03-27",38
"cases","NL","Central Regional Health Authority","2021-03-28",46
"cases","NL","Eastern Regional Health Authority","2021-03-28",923
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-28",9
"cases","NL","Western Regional Health Authority","2021-03-28",38
"cases","NL","Central Regional Health Authority","2021-03-29",46
"cases","NL","Eastern Regional Health Authority","2021-03-29",923
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-29",9
"cases","NL","Western Regional Health Authority","2021-03-29",38
"cases","NL","Central Regional Health Authority","2021-03-30",46
"cases","NL","Eastern Regional Health Authority","2021-03-30",924
"cases","NL","Labrador-Grenfell Regional Health Authority","2021-03-30",9
"cases","NL","Western Regional Health Authority","2021-03-30",39
"cases","NL","Central Regional Health Authority","2021-03-31",46
