"name","region","sub_region_1","date","value"
"deaths","NL","Central Regional Health Authority","2021-03-16",0
"deaths","NL","Eastern Regional Health Authority","2021-03-16",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-16",0
"deaths","NL","Western Regional Health Authority","2021-03-16",1
"deaths","NL","Central Regional Health Authority","2021-03-17",0
"deaths","NL","Eastern Regional Health Authority","2021-03-17",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-17",0
"deaths","NL","Western Regional Health Authority","2021-03-17",1
"deaths","NL","Central Regional Health Authority","2021-03-18",0
"deaths","NL","Eastern Regional Health Authority","2021-03-18",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-18",0
"deaths","NL","Western Regional Health Authority","2021-03-18",1
"deaths","NL","Central Regional Health Authority","2021-03-19",0
"deaths","NL","Eastern Regional Health Authority","2021-03-19",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-19",0
"deaths","NL","Western Regional Health Authority","2021-03-19",1
"deaths","NL","Central Regional Health Authority","2021-03-20",0
"deaths","NL","Eastern Regional Health Authority","2021-03-20",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-20",0
"deaths","NL","Western Regional Health Authority","2021-03-20",1
"deaths","NL","Central Regional Health Authority","2021-03-21",0
"deaths","NL","Eastern Regional Health Authority","2021-03-21",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-21",0
"deaths","NL","Western Regional Health Authority","2021-03-21",1
"deaths","NL","Central Regional Health Authority","2021-03-22",0
"deaths","NL","Eastern Regional Health Authority","2021-03-22",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-22",0
"deaths","NL","Western Regional Health Authority","2021-03-22",1
"deaths","NL","Central Regional Health Authority","2021-03-23",0
"deaths","NL","Eastern Regional Health Authority","2021-03-23",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-23",0
"deaths","NL","Western Regional Health Authority","2021-03-23",1
"deaths","NL","Central Regional Health Authority","2021-03-24",0
"deaths","NL","Eastern Regional Health Authority","2021-03-24",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-24",0
"deaths","NL","Western Regional Health Authority","2021-03-24",1
"deaths","NL","Central Regional Health Authority","2021-03-25",0
"deaths","NL","Eastern Regional Health Authority","2021-03-25",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-25",0
"deaths","NL","Western Regional Health Authority","2021-03-25",1
"deaths","NL","Central Regional Health Authority","2021-03-26",0
"deaths","NL","Eastern Regional Health Authority","2021-03-26",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-26",0
"deaths","NL","Western Regional Health Authority","2021-03-26",1
"deaths","NL","Central Regional Health Authority","2021-03-27",0
"deaths","NL","Eastern Regional Health Authority","2021-03-27",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-27",0
"deaths","NL","Western Regional Health Authority","2021-03-27",1
"deaths","NL","Central Regional Health Authority","2021-03-28",0
"deaths","NL","Eastern Regional Health Authority","2021-03-28",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-28",0
"deaths","NL","Western Regional Health Authority","2021-03-28",1
"deaths","NL","Central Regional Health Authority","2021-03-29",0
"deaths","NL","Eastern Regional Health Authority","2021-03-29",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-29",0
"deaths","NL","Western Regional Health Authority","2021-03-29",1
"deaths","NL","Central Regional Health Authority","2021-03-30",0
"deaths","NL","Eastern Regional Health Authority","2021-03-30",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-30",0
"deaths","NL","Western Regional Health Authority","2021-03-30",1
"deaths","NL","Central Regional Health Authority","2021-03-31",0
"deaths","NL","Eastern Regional Health Authority","2021-03-31",5
"deaths","NL","Labrador-Grenfell Regional Health Authority","2021-03-31",0
"deaths","NL","Western Regional Health Authority","2021-03-31",1
"deaths","NL","Central Regional Health Authority","2021-04-01",0
