"name","region","sub_region_1","date","value"
"icu","NL","Central Health Authority","2022-03-15",3
"icu","NL","Eastern Health Authority","2022-03-15",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-15",1
"icu","NL","Western Health Authority","2022-03-15",0
"icu","NL","Central Health Authority","2022-03-16",1
"icu","NL","Eastern Health Authority","2022-03-16",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-16",2
"icu","NL","Western Health Authority","2022-03-16",0
"icu","NL","Central Health Authority","2022-03-17",1
"icu","NL","Eastern Health Authority","2022-03-17",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-17",2
"icu","NL","Western Health Authority","2022-03-17",0
"icu","NL","Central Health Authority","2022-03-18",0
"icu","NL","Eastern Health Authority","2022-03-18",1
"icu","NL","Labrador-Grenfell Health Authority","2022-03-18",2
"icu","NL","Western Health Authority","2022-03-18",0
"icu","NL","Central Health Authority","2022-03-19",0
"icu","NL","Eastern Health Authority","2022-03-19",1
"icu","NL","Labrador-Grenfell Health Authority","2022-03-19",2
"icu","NL","Western Health Authority","2022-03-19",0
"icu","NL","Central Health Authority","2022-03-20",0
"icu","NL","Eastern Health Authority","2022-03-20",1
"icu","NL","Labrador-Grenfell Health Authority","2022-03-20",2
"icu","NL","Western Health Authority","2022-03-20",0
"icu","NL","Central Health Authority","2022-03-21",0
"icu","NL","Eastern Health Authority","2022-03-21",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-21",0
"icu","NL","Western Health Authority","2022-03-21",1
"icu","NL","Central Health Authority","2022-03-22",0
"icu","NL","Eastern Health Authority","2022-03-22",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-22",0
"icu","NL","Western Health Authority","2022-03-22",1
"icu","NL","Central Health Authority","2022-03-23",0
"icu","NL","Eastern Health Authority","2022-03-23",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-23",0
"icu","NL","Western Health Authority","2022-03-23",1
"icu","NL","Central Health Authority","2022-03-24",0
"icu","NL","Eastern Health Authority","2022-03-24",2
"icu","NL","Labrador-Grenfell Health Authority","2022-03-24",0
"icu","NL","Western Health Authority","2022-03-24",1
"icu","NL","Central Health Authority","2022-03-25",0
"icu","NL","Eastern Health Authority","2022-03-25",4
"icu","NL","Labrador-Grenfell Health Authority","2022-03-25",0
"icu","NL","Western Health Authority","2022-03-25",2
