"name","region","sub_region_1","date","value"
"icu","NL","Central Regional Health Authority","2021-03-16",0
"icu","NL","Eastern Regional Health Authority","2021-03-16",2
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-16",0
"icu","NL","Western Regional Health Authority","2021-03-16",0
"icu","NL","Central Regional Health Authority","2021-03-17",0
"icu","NL","Eastern Regional Health Authority","2021-03-17",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-17",0
"icu","NL","Western Regional Health Authority","2021-03-17",0
"icu","NL","Central Regional Health Authority","2021-03-18",0
"icu","NL","Eastern Regional Health Authority","2021-03-18",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-18",0
"icu","NL","Western Regional Health Authority","2021-03-18",0
"icu","NL","Central Regional Health Authority","2021-03-19",0
"icu","NL","Eastern Regional Health Authority","2021-03-19",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-19",0
"icu","NL","Western Regional Health Authority","2021-03-19",0
"icu","NL","Central Regional Health Authority","2021-03-20",0
"icu","NL","Eastern Regional Health Authority","2021-03-20",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-20",0
"icu","NL","Western Regional Health Authority","2021-03-20",0
"icu","NL","Central Regional Health Authority","2021-03-21",0
"icu","NL","Eastern Regional Health Authority","2021-03-21",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-21",0
"icu","NL","Western Regional Health Authority","2021-03-21",0
"icu","NL","Central Regional Health Authority","2021-03-22",0
"icu","NL","Eastern Regional Health Authority","2021-03-22",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-22",0
"icu","NL","Western Regional Health Authority","2021-03-22",0
"icu","NL","Central Regional Health Authority","2021-03-23",0
"icu","NL","Eastern Regional Health Authority","2021-03-23",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-23",0
"icu","NL","Western Regional Health Authority","2021-03-23",0
"icu","NL","Central Regional Health Authority","2021-03-24",0
"icu","NL","Eastern Regional Health Authority","2021-03-24",1
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-24",0
"icu","NL","Western Regional Health Authority","2021-03-24",0
"icu","NL","Central Regional Health Authority","2021-03-25",0
"icu","NL","Eastern Regional Health Authority","2021-03-25",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-25",0
"icu","NL","Western Regional Health Authority","2021-03-25",0
"icu","NL","Central Regional Health Authority","2021-03-26",0
"icu","NL","Eastern Regional Health Authority","2021-03-26",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-26",0
"icu","NL","Western Regional Health Authority","2021-03-26",0
"icu","NL","Central Regional Health Authority","2021-03-27",0
"icu","NL","Eastern Regional Health Authority","2021-03-27",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-27",0
"icu","NL","Western Regional Health Authority","2021-03-27",0
"icu","NL","Central Regional Health Authority","2021-03-28",0
"icu","NL","Eastern Regional Health Authority","2021-03-28",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-28",0
"icu","NL","Western Regional Health Authority","2021-03-28",0
"icu","NL","Central Regional Health Authority","2021-03-29",0
"icu","NL","Eastern Regional Health Authority","2021-03-29",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-29",0
"icu","NL","Western Regional Health Authority","2021-03-29",0
"icu","NL","Central Regional Health Authority","2021-03-30",0
"icu","NL","Eastern Regional Health Authority","2021-03-30",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-30",0
"icu","NL","Western Regional Health Authority","2021-03-30",0
"icu","NL","Central Regional Health Authority","2021-03-31",0
"icu","NL","Eastern Regional Health Authority","2021-03-31",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-03-31",0
"icu","NL","Western Regional Health Authority","2021-03-31",0
"icu","NL","Central Regional Health Authority","2021-04-01",0
"icu","NL","Eastern Regional Health Authority","2021-04-01",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-01",0
"icu","NL","Western Regional Health Authority","2021-04-01",0
"icu","NL","Central Regional Health Authority","2021-04-02",0
"icu","NL","Eastern Regional Health Authority","2021-04-02",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-02",0
"icu","NL","Western Regional Health Authority","2021-04-02",0
"icu","NL","Central Regional Health Authority","2021-04-03",0
"icu","NL","Eastern Regional Health Authority","2021-04-03",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-03",0
"icu","NL","Western Regional Health Authority","2021-04-03",0
"icu","NL","Central Regional Health Authority","2021-04-04",0
"icu","NL","Eastern Regional Health Authority","2021-04-04",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-04",0
"icu","NL","Western Regional Health Authority","2021-04-04",0
"icu","NL","Central Regional Health Authority","2021-04-05",0
"icu","NL","Eastern Regional Health Authority","2021-04-05",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-05",0
"icu","NL","Western Regional Health Authority","2021-04-05",0
"icu","NL","Central Regional Health Authority","2021-04-06",0
"icu","NL","Eastern Regional Health Authority","2021-04-06",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-06",0
"icu","NL","Western Regional Health Authority","2021-04-06",0
"icu","NL","Central Regional Health Authority","2021-04-07",0
"icu","NL","Eastern Regional Health Authority","2021-04-07",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-07",0
"icu","NL","Western Regional Health Authority","2021-04-07",0
"icu","NL","Central Regional Health Authority","2021-04-08",0
"icu","NL","Eastern Regional Health Authority","2021-04-08",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-08",0
"icu","NL","Western Regional Health Authority","2021-04-08",0
"icu","NL","Central Regional Health Authority","2021-04-09",0
"icu","NL","Eastern Regional Health Authority","2021-04-09",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-09",0
"icu","NL","Western Regional Health Authority","2021-04-09",0
"icu","NL","Central Regional Health Authority","2021-04-10",0
"icu","NL","Eastern Regional Health Authority","2021-04-10",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-10",0
"icu","NL","Western Regional Health Authority","2021-04-10",0
"icu","NL","Central Regional Health Authority","2021-04-11",0
"icu","NL","Eastern Regional Health Authority","2021-04-11",0
"icu","NL","Labrador-Grenfell Regional Health Authority","2021-04-11",0
"icu","NL","Western Regional Health Authority","2021-04-11",0
"icu","NL","Central Regional Health Authority","2021-04-12",0
"icu","NL","Eastern Regional Health Authority","2021-04-12",0
