"name","region","sub_region_1","date","value"
"cases","AB","Calgary","2020-01-25",0
"cases","AB","Calgary","2020-01-26",0
"cases","AB","Calgary","2020-01-27",0
"cases","AB","Calgary","2020-01-28",0
"cases","AB","Calgary","2020-01-29",0
"cases","AB","Calgary","2020-01-30",0
"cases","AB","Calgary","2020-01-31",0
"cases","AB","Calgary","2020-02-01",0
"cases","AB","Calgary","2020-02-02",0
"cases","AB","Calgary","2020-02-03",0
"cases","AB","Calgary","2020-02-04",0
"cases","AB","Calgary","2020-02-05",0
"cases","AB","Calgary","2020-02-06",0
"cases","AB","Calgary","2020-02-07",0
"cases","AB","Calgary","2020-02-08",0
"cases","AB","Calgary","2020-02-09",0
"cases","AB","Calgary","2020-02-10",0
"cases","AB","Calgary","2020-02-11",0
"cases","AB","Calgary","2020-02-12",0
"cases","AB","Calgary","2020-02-13",0
"cases","AB","Calgary","2020-02-14",0
"cases","AB","Calgary","2020-02-15",0
"cases","AB","Calgary","2020-02-16",0
"cases","AB","Calgary","2020-02-17",0
"cases","AB","Calgary","2020-02-18",0
"cases","AB","Calgary","2020-02-19",0
"cases","AB","Calgary","2020-02-20",0
"cases","AB","Calgary","2020-02-21",0
"cases","AB","Calgary","2020-02-22",0
"cases","AB","Calgary","2020-02-23",0
"cases","AB","Calgary","2020-02-24",0
"cases","AB","Calgary","2020-02-25",0
"cases","AB","Calgary","2020-02-26",0
"cases","AB","Calgary","2020-02-27",0
"cases","AB","Calgary","2020-02-28",0
"cases","AB","Calgary","2020-02-29",0
"cases","AB","Calgary","2020-03-01",0
"cases","AB","Calgary","2020-03-02",0
"cases","AB","Calgary","2020-03-03",0
"cases","AB","Calgary","2020-03-04",0
"cases","AB","Calgary","2020-03-05",1
"cases","AB","Calgary","2020-03-06",1
"cases","AB","Calgary","2020-03-07",1
"cases","AB","Calgary","2020-03-08",2
"cases","AB","Calgary","2020-03-09",8
"cases","AB","Calgary","2020-03-10",8
"cases","AB","Calgary","2020-03-11",11
"cases","AB","Calgary","2020-03-12",15
"cases","AB","Calgary","2020-03-13",20
"cases","AB","Calgary","2020-03-14",26
"cases","AB","Calgary","2020-03-15",40
"cases","AB","Calgary","2020-03-16",52
"cases","AB","Calgary","2020-03-17",70
"cases","AB","Calgary","2020-03-18",83
"cases","AB","Calgary","2020-03-19",101
"cases","AB","Calgary","2020-03-20",126
"cases","AB","Calgary","2020-03-21",139
"cases","AB","Calgary","2020-03-22",164
"cases","AB","Calgary","2020-03-23",189
"cases","AB","Calgary","2020-03-24",216
"cases","AB","Calgary","2020-03-25",251
"cases","AB","Calgary","2020-03-26",300
"cases","AB","Calgary","2020-03-27",337
"cases","AB","Calgary","2020-03-28",379
"cases","AB","Calgary","2020-03-29",409
"cases","AB","Calgary","2020-03-30",423
"cases","AB","Calgary","2020-03-31",454
"cases","AB","Calgary","2020-04-01",530
"cases","AB","Calgary","2020-04-02",591
"cases","AB","Calgary","2020-04-03",675
"cases","AB","Calgary","2020-04-04",737
"cases","AB","Calgary","2020-04-05",775
"cases","AB","Calgary","2020-04-06",818
"cases","AB","Calgary","2020-04-07",835
"cases","AB","Calgary","2020-04-08",860
"cases","AB","Calgary","2020-04-09",878
"cases","AB","Calgary","2020-04-10",917
"cases","AB","Calgary","2020-04-11",976
"cases","AB","Calgary","2020-04-12",1046
"cases","AB","Calgary","2020-04-13",1114
"cases","AB","Calgary","2020-04-14",1242
"cases","AB","Calgary","2020-04-15",1336
"cases","AB","Calgary","2020-04-16",1469
"cases","AB","Calgary","2020-04-17",1677
"cases","AB","Calgary","2020-04-18",1825
"cases","AB","Calgary","2020-04-19",2005
"cases","AB","Calgary","2020-04-20",2080
"cases","AB","Calgary","2020-04-21",2207
"cases","AB","Calgary","2020-04-22",2399
"cases","AB","Calgary","2020-04-23",2638
"cases","AB","Calgary","2020-04-24",2838
"cases","AB","Calgary","2020-04-25",2969
"cases","AB","Calgary","2020-04-26",3111
"cases","AB","Calgary","2020-04-27",3262
"cases","AB","Calgary","2020-04-28",3371
"cases","AB","Calgary","2020-04-29",3529
"cases","AB","Calgary","2020-04-30",3598
"cases","AB","Calgary","2020-05-01",3715
"cases","AB","Calgary","2020-05-02",3784
"cases","AB","Calgary","2020-05-03",3852
"cases","AB","Calgary","2020-05-04",3916
"cases","AB","Calgary","2020-05-05",3964
"cases","AB","Calgary","2020-05-06",4013
"cases","AB","Calgary","2020-05-07",4057
"cases","AB","Calgary","2020-05-08",4125
"cases","AB","Calgary","2020-05-09",4177
"cases","AB","Calgary","2020-05-10",4262
"cases","AB","Calgary","2020-05-11",4300
"cases","AB","Calgary","2020-05-12",4342
"cases","AB","Calgary","2020-05-13",4392
"cases","AB","Calgary","2020-05-14",4433
"cases","AB","Calgary","2020-05-15",4479
"cases","AB","Calgary","2020-05-16",4536
"cases","AB","Calgary","2020-05-17",4583
"cases","AB","Calgary","2020-05-18",4618
"cases","AB","Calgary","2020-05-19",4649
"cases","AB","Calgary","2020-05-20",4664
"cases","AB","Calgary","2020-05-21",4691
"cases","AB","Calgary","2020-05-22",4714
"cases","AB","Calgary","2020-05-23",4725
"cases","AB","Calgary","2020-05-24",4762
"cases","AB","Calgary","2020-05-25",4779
"cases","AB","Calgary","2020-05-26",4800
"cases","AB","Calgary","2020-05-27",4819
"cases","AB","Calgary","2020-05-28",4845
"cases","AB","Calgary","2020-05-29",4863
"cases","AB","Calgary","2020-05-30",4871
"cases","AB","Calgary","2020-05-31",4885
"cases","AB","Calgary","2020-06-01",4907
"cases","AB","Calgary","2020-06-02",4912
"cases","AB","Calgary","2020-06-03",4926
"cases","AB","Calgary","2020-06-04",4936
"cases","AB","Calgary","2020-06-05",4936
"cases","AB","Calgary","2020-06-06",4953
"cases","AB","Calgary","2020-06-07",4953
"cases","AB","Calgary","2020-06-08",4976
"cases","AB","Calgary","2020-06-09",4993
"cases","AB","Calgary","2020-06-10",5016
"cases","AB","Calgary","2020-06-11",5039
"cases","AB","Calgary","2020-06-12",5050
"cases","AB","Calgary","2020-06-13",5069
"cases","AB","Calgary","2020-06-14",5087
"cases","AB","Calgary","2020-06-15",5094
"cases","AB","Calgary","2020-06-16",5105
"cases","AB","Calgary","2020-06-17",5126
"cases","AB","Calgary","2020-06-18",5143
"cases","AB","Calgary","2020-06-19",5163
"cases","AB","Calgary","2020-06-20",5182
"cases","AB","Calgary","2020-06-21",5188
"cases","AB","Calgary","2020-06-22",5209
