"name","region","date","value","value_daily"
"hospitalizations","AB","2020-01-25",0,0
"hospitalizations","AB","2020-01-26",0,0
"hospitalizations","AB","2020-01-27",0,0
"hospitalizations","AB","2020-01-28",0,0
"hospitalizations","AB","2020-01-29",0,0
"hospitalizations","AB","2020-01-30",0,0
"hospitalizations","AB","2020-01-31",0,0
"hospitalizations","AB","2020-02-01",0,0
"hospitalizations","AB","2020-02-02",0,0
"hospitalizations","AB","2020-02-03",0,0
"hospitalizations","AB","2020-02-04",0,0
"hospitalizations","AB","2020-02-05",0,0
"hospitalizations","AB","2020-02-06",0,0
"hospitalizations","AB","2020-02-07",0,0
"hospitalizations","AB","2020-02-08",0,0
"hospitalizations","AB","2020-02-09",0,0
"hospitalizations","AB","2020-02-10",0,0
"hospitalizations","AB","2020-02-11",0,0
"hospitalizations","AB","2020-02-12",0,0
"hospitalizations","AB","2020-02-13",0,0
"hospitalizations","AB","2020-02-14",0,0
"hospitalizations","AB","2020-02-15",0,0
"hospitalizations","AB","2020-02-16",0,0
"hospitalizations","AB","2020-02-17",0,0
"hospitalizations","AB","2020-02-18",0,0
"hospitalizations","AB","2020-02-19",0,0
"hospitalizations","AB","2020-02-20",0,0
"hospitalizations","AB","2020-02-21",0,0
"hospitalizations","AB","2020-02-22",0,0
"hospitalizations","AB","2020-02-23",0,0
"hospitalizations","AB","2020-02-24",0,0
"hospitalizations","AB","2020-02-25",0,0
"hospitalizations","AB","2020-02-26",0,0
"hospitalizations","AB","2020-02-27",0,0
"hospitalizations","AB","2020-02-28",0,0
"hospitalizations","AB","2020-02-29",0,0
"hospitalizations","AB","2020-03-01",0,0
"hospitalizations","AB","2020-03-02",0,0
"hospitalizations","AB","2020-03-03",0,0
"hospitalizations","AB","2020-03-04",0,0
"hospitalizations","AB","2020-03-05",0,0
"hospitalizations","AB","2020-03-06",0,0
"hospitalizations","AB","2020-03-07",0,0
"hospitalizations","AB","2020-03-08",0,0
"hospitalizations","AB","2020-03-09",4,4
"hospitalizations","AB","2020-03-10",5,1
"hospitalizations","AB","2020-03-11",5,0
"hospitalizations","AB","2020-03-12",5,0
"hospitalizations","AB","2020-03-13",7,2
"hospitalizations","AB","2020-03-14",9,2
"hospitalizations","AB","2020-03-15",9,0
"hospitalizations","AB","2020-03-16",9,0
"hospitalizations","AB","2020-03-17",10,1
"hospitalizations","AB","2020-03-18",12,2
"hospitalizations","AB","2020-03-19",17,5
"hospitalizations","AB","2020-03-20",19,2
"hospitalizations","AB","2020-03-21",20,1
"hospitalizations","AB","2020-03-22",23,3
"hospitalizations","AB","2020-03-23",24,1
"hospitalizations","AB","2020-03-24",26,2
"hospitalizations","AB","2020-03-25",33,7
"hospitalizations","AB","2020-03-26",37,4
"hospitalizations","AB","2020-03-27",37,0
"hospitalizations","AB","2020-03-28",38,1
"hospitalizations","AB","2020-03-29",41,3
"hospitalizations","AB","2020-03-30",43,2
"hospitalizations","AB","2020-03-31",45,2
"hospitalizations","AB","2020-04-01",45,0
"hospitalizations","AB","2020-04-02",46,1
"hospitalizations","AB","2020-04-03",48,2
"hospitalizations","AB","2020-04-04",50,2
"hospitalizations","AB","2020-04-05",52,2
"hospitalizations","AB","2020-04-06",49,-3
"hospitalizations","AB","2020-04-07",51,2
"hospitalizations","AB","2020-04-08",52,1
"hospitalizations","AB","2020-04-09",55,3
"hospitalizations","AB","2020-04-10",57,2
"hospitalizations","AB","2020-04-11",58,1
"hospitalizations","AB","2020-04-12",58,0
"hospitalizations","AB","2020-04-13",57,-1
"hospitalizations","AB","2020-04-14",58,1
"hospitalizations","AB","2020-04-15",57,-1
"hospitalizations","AB","2020-04-16",64,7
"hospitalizations","AB","2020-04-17",70,6
"hospitalizations","AB","2020-04-18",75,5
"hospitalizations","AB","2020-04-19",72,-3
"hospitalizations","AB","2020-04-20",78,6
"hospitalizations","AB","2020-04-21",79,1
"hospitalizations","AB","2020-04-22",77,-2
"hospitalizations","AB","2020-04-23",83,6
"hospitalizations","AB","2020-04-24",84,1
"hospitalizations","AB","2020-04-25",88,4
"hospitalizations","AB","2020-04-26",89,1
"hospitalizations","AB","2020-04-27",96,7
"hospitalizations","AB","2020-04-28",99,3
"hospitalizations","AB","2020-04-29",102,3
"hospitalizations","AB","2020-04-30",109,7
"hospitalizations","AB","2020-05-01",112,3
"hospitalizations","AB","2020-05-02",108,-4
"hospitalizations","AB","2020-05-03",109,1
"hospitalizations","AB","2020-05-04",110,1
"hospitalizations","AB","2020-05-05",109,-1
"hospitalizations","AB","2020-05-06",110,1
"hospitalizations","AB","2020-05-07",107,-3
"hospitalizations","AB","2020-05-08",109,2
"hospitalizations","AB","2020-05-09",104,-5
"hospitalizations","AB","2020-05-10",97,-7
"hospitalizations","AB","2020-05-11",98,1
"hospitalizations","AB","2020-05-12",99,1
"hospitalizations","AB","2020-05-13",100,1
"hospitalizations","AB","2020-05-14",97,-3
"hospitalizations","AB","2020-05-15",92,-5
"hospitalizations","AB","2020-05-16",91,-1
"hospitalizations","AB","2020-05-17",89,-2
"hospitalizations","AB","2020-05-18",89,0
"hospitalizations","AB","2020-05-19",92,3
"hospitalizations","AB","2020-05-20",88,-4
"hospitalizations","AB","2020-05-21",88,0
"hospitalizations","AB","2020-05-22",87,-1
"hospitalizations","AB","2020-05-23",86,-1
"hospitalizations","AB","2020-05-24",82,-4
"hospitalizations","AB","2020-05-25",79,-3
"hospitalizations","AB","2020-05-26",80,1
"hospitalizations","AB","2020-05-27",80,0
"hospitalizations","AB","2020-05-28",82,2
"hospitalizations","AB","2020-05-29",83,1
"hospitalizations","AB","2020-05-30",91,8
"hospitalizations","AB","2020-05-31",87,-4
"hospitalizations","AB","2020-06-01",86,-1
"hospitalizations","AB","2020-06-02",87,1
"hospitalizations","AB","2020-06-03",88,1
"hospitalizations","AB","2020-06-04",84,-4
"hospitalizations","AB","2020-06-05",82,-2
"hospitalizations","AB","2020-06-06",79,-3
"hospitalizations","AB","2020-06-07",79,0
"hospitalizations","AB","2020-06-08",81,2
"hospitalizations","AB","2020-06-09",81,0
"hospitalizations","AB","2020-06-10",81,0
"hospitalizations","AB","2020-06-11",84,3
"hospitalizations","AB","2020-06-12",91,7
"hospitalizations","AB","2020-06-13",97,6
"hospitalizations","AB","2020-06-14",89,-8
"hospitalizations","AB","2020-06-15",92,3
"hospitalizations","AB","2020-06-16",95,3
"hospitalizations","AB","2020-06-17",94,-1
"hospitalizations","AB","2020-06-18",93,-1
"hospitalizations","AB","2020-06-19",95,2
"hospitalizations","AB","2020-06-20",92,-3
"hospitalizations","AB","2020-06-21",87,-5
"hospitalizations","AB","2020-06-22",86,-1
"hospitalizations","AB","2020-06-23",85,-1
"hospitalizations","AB","2020-06-24",85,0
"hospitalizations","AB","2020-06-25",84,-1
"hospitalizations","AB","2020-06-26",82,-2
"hospitalizations","AB","2020-06-27",81,-1
"hospitalizations","AB","2020-06-28",78,-3
"hospitalizations","AB","2020-06-29",78,0
