"name","region","date","value","value_daily"
"hosp_admissions","MB","2020-05-16",33,33
"hosp_admissions","MB","2020-05-17",33,0
"hosp_admissions","MB","2020-05-18",33,0
"hosp_admissions","MB","2020-05-19",33,0
"hosp_admissions","MB","2020-05-20",33,0
"hosp_admissions","MB","2020-05-21",33,0
"hosp_admissions","MB","2020-05-22",33,0
"hosp_admissions","MB","2020-05-23",34,1
"hosp_admissions","MB","2020-05-24",34,0
"hosp_admissions","MB","2020-05-25",34,0
"hosp_admissions","MB","2020-05-26",34,0
"hosp_admissions","MB","2020-05-27",34,0
"hosp_admissions","MB","2020-05-28",34,0
"hosp_admissions","MB","2020-05-29",34,0
"hosp_admissions","MB","2020-05-30",33,-1
"hosp_admissions","MB","2020-05-31",33,0
"hosp_admissions","MB","2020-06-01",33,0
"hosp_admissions","MB","2020-06-02",33,0
"hosp_admissions","MB","2020-06-03",33,0
"hosp_admissions","MB","2020-06-04",33,0
"hosp_admissions","MB","2020-06-05",33,0
"hosp_admissions","MB","2020-06-06",33,0
"hosp_admissions","MB","2020-06-07",33,0
"hosp_admissions","MB","2020-06-08",33,0
"hosp_admissions","MB","2020-06-09",33,0
"hosp_admissions","MB","2020-06-10",33,0
"hosp_admissions","MB","2020-06-11",33,0
"hosp_admissions","MB","2020-06-12",33,0
"hosp_admissions","MB","2020-06-13",33,0
"hosp_admissions","MB","2020-06-14",33,0
"hosp_admissions","MB","2020-06-15",33,0
"hosp_admissions","MB","2020-06-16",33,0
"hosp_admissions","MB","2020-06-17",33,0
"hosp_admissions","MB","2020-06-18",33,0
"hosp_admissions","MB","2020-06-19",33,0
"hosp_admissions","MB","2020-06-20",33,0
"hosp_admissions","MB","2020-06-21",33,0
"hosp_admissions","MB","2020-06-22",33,0
"hosp_admissions","MB","2020-06-23",33,0
"hosp_admissions","MB","2020-06-24",33,0
"hosp_admissions","MB","2020-06-25",33,0
"hosp_admissions","MB","2020-06-26",33,0
"hosp_admissions","MB","2020-06-27",33,0
"hosp_admissions","MB","2020-06-28",33,0
"hosp_admissions","MB","2020-06-29",33,0
"hosp_admissions","MB","2020-06-30",33,0
"hosp_admissions","MB","2020-07-01",33,0
"hosp_admissions","MB","2020-07-02",33,0
"hosp_admissions","MB","2020-07-03",33,0
"hosp_admissions","MB","2020-07-04",33,0
"hosp_admissions","MB","2020-07-05",33,0
"hosp_admissions","MB","2020-07-06",33,0
"hosp_admissions","MB","2020-07-07",33,0
"hosp_admissions","MB","2020-07-08",33,0
"hosp_admissions","MB","2020-07-09",33,0
"hosp_admissions","MB","2020-07-10",33,0
"hosp_admissions","MB","2020-07-11",33,0
"hosp_admissions","MB","2020-07-12",33,0
"hosp_admissions","MB","2020-07-13",33,0
"hosp_admissions","MB","2020-07-14",33,0
