"name","region","sub_region_1","date","value"
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-08",338
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-08",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-08",242
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-08",422
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-08",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-08",27
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-08",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-09",338
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-09",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-09",241
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-09",422
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-09",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-09",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-09",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-10",338
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-10",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-10",241
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-10",422
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-10",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-10",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-10",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-11",340
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-11",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-11",241
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-11",422
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-11",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-11",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-11",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-12",343
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-12",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-12",241
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-12",422
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-12",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-12",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-12",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-13",343
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-13",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-13",241
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-13",422
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-13",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-13",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-13",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-14",344
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-14",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-14",242
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-14",425
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-14",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-14",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-14",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-15",344
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-15",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-15",242
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-15",426
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-15",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-15",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-15",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-16",345
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-16",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-16",244
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-16",428
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-16",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-16",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-16",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-17",345
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-17",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-17",244
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-17",429
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-17",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-17",28
"cases","NB","Zone 7: Central East Region (Miramichi)","2021-03-17",25
"cases","NB","Zone 1: South East Region (Moncton)","2021-03-18",346
"cases","NB","Zone 2: South Central Region (Saint John)","2021-03-18",224
"cases","NB","Zone 3: Central West Region (Fredericton)","2021-03-18",245
"cases","NB","Zone 4: North West Region (Edmundston)","2021-03-18",434
"cases","NB","Zone 5: North Central Region (Campbellton)","2021-03-18",182
"cases","NB","Zone 6: North East Region (Bathurst)","2021-03-18",28
