"name","region","sub_region_1","date","value"
"cases","SK","Central East","2020-03-11",0
"cases","SK","Central West","2020-03-11",0
"cases","SK","Far North Central","2020-03-11",0
"cases","SK","Far North East","2020-03-11",0
"cases","SK","Far North West","2020-03-11",0
"cases","SK","North Central","2020-03-11",0
"cases","SK","North East","2020-03-11",0
"cases","SK","North West","2020-03-11",0
"cases","SK","Not Assigned","2020-03-11",0
"cases","SK","Regina","2020-03-11",0
"cases","SK","Saskatoon","2020-03-11",1
"cases","SK","South Central","2020-03-11",0
"cases","SK","South East","2020-03-11",0
"cases","SK","South West","2020-03-11",0
"cases","SK","Central East","2020-03-12",0
"cases","SK","Central West","2020-03-12",0
"cases","SK","Far North Central","2020-03-12",0
"cases","SK","Far North East","2020-03-12",1
"cases","SK","Far North West","2020-03-12",0
"cases","SK","North Central","2020-03-12",0
"cases","SK","North East","2020-03-12",0
"cases","SK","North West","2020-03-12",0
"cases","SK","Not Assigned","2020-03-12",0
"cases","SK","Regina","2020-03-12",0
"cases","SK","Saskatoon","2020-03-12",2
"cases","SK","South Central","2020-03-12",0
"cases","SK","South East","2020-03-12",0
"cases","SK","South West","2020-03-12",0
"cases","SK","Central East","2020-03-13",0
"cases","SK","Central West","2020-03-13",0
"cases","SK","Far North Central","2020-03-13",0
"cases","SK","Far North East","2020-03-13",1
"cases","SK","Far North West","2020-03-13",0
"cases","SK","North Central","2020-03-13",0
"cases","SK","North East","2020-03-13",0
"cases","SK","North West","2020-03-13",0
"cases","SK","Not Assigned","2020-03-13",0
"cases","SK","Regina","2020-03-13",0
"cases","SK","Saskatoon","2020-03-13",2
"cases","SK","South Central","2020-03-13",0
"cases","SK","South East","2020-03-13",0
"cases","SK","South West","2020-03-13",0
"cases","SK","Central East","2020-03-14",0
"cases","SK","Central West","2020-03-14",0
"cases","SK","Far North Central","2020-03-14",0
"cases","SK","Far North East","2020-03-14",1
"cases","SK","Far North West","2020-03-14",0
"cases","SK","North Central","2020-03-14",0
"cases","SK","North East","2020-03-14",0
"cases","SK","North West","2020-03-14",0
"cases","SK","Not Assigned","2020-03-14",0
"cases","SK","Regina","2020-03-14",2
"cases","SK","Saskatoon","2020-03-14",2
"cases","SK","South Central","2020-03-14",0
"cases","SK","South East","2020-03-14",1
"cases","SK","South West","2020-03-14",0
"cases","SK","Central East","2020-03-15",0
"cases","SK","Central West","2020-03-15",0
"cases","SK","Far North Central","2020-03-15",0
"cases","SK","Far North East","2020-03-15",1
"cases","SK","Far North West","2020-03-15",0
"cases","SK","North Central","2020-03-15",0
"cases","SK","North East","2020-03-15",0
"cases","SK","North West","2020-03-15",0
"cases","SK","Not Assigned","2020-03-15",0
"cases","SK","Regina","2020-03-15",4
"cases","SK","Saskatoon","2020-03-15",2
"cases","SK","South Central","2020-03-15",0
"cases","SK","South East","2020-03-15",1
